temp_norm,humidity_norm,rain_norm,wind_norm,is_day,is_hot,is_humid,is_rainy,is_cloudy,is_stormy,personality_calm,personality_weird,personality_warm,personality_lonely,label,label_name,sample_type,scenario,contrast_group,personality_profile
0.595353,0.930045,0.478203,0.564952,0.0,0.0,1.0,1.0,1.0,0.0,0.435561,0.27348,0.141915,0.272242,3,lonely,random,,,
0.624617,0.592282,0.294732,0.178842,1.0,0.0,0.0,1.0,1.0,0.0,0.573067,0.530292,0.109281,0.463463,0,quiet,random,,,
0.447395,0.928756,0.004326,0.510231,0.0,0.0,1.0,0.0,0.0,0.0,0.978599,0.701388,0.150405,0.371655,0,quiet,random,,,
0.711774,0.277146,0.0,0.094904,1,0,0,0,0,0,0.188016,0.190705,0.90121,0.204714,1,warm,controlled_contrast,clear_day,clear_day_026,warm_high
0.294068,0.200057,0.011936,0.609246,1.0,0.0,0.0,0.0,0.0,0.0,0.186975,0.331484,0.803934,0.14327,1,warm,random,,,
0.770377,0.081561,0.973246,0.50055,1.0,1.0,0.0,1.0,1.0,1.0,0.58616,0.938131,0.192207,0.748785,2,strange,random,,,
0.362697,0.164761,0.285353,0.022197,0.0,0.0,0.0,1.0,1.0,0.0,0.61521,0.325091,0.728373,0.064411,0,quiet,random,,,
0.486082,0.240775,0.014886,0.215854,1,0,0,0,0,0,0.180961,0.196761,0.903363,0.177875,1,warm,controlled_contrast,neutral_weather,neutral_weather_049,warm_high
0.728339,0.306082,0.040896,0.083033,0.0,0.0,0.0,0.0,0.0,0.0,0.940255,0.590475,0.448076,0.374962,0,quiet,random,,,
0.480589,0.320401,0.990172,0.399961,0.0,0.0,0.0,1.0,1.0,0.0,0.15533,0.112717,0.412112,0.749774,3,lonely,random,,,
0.694021,0.177413,0.000514,0.582697,0.0,0.0,0.0,0.0,0.0,0.0,0.657991,0.559984,0.40208,0.252622,3,lonely,random,,,
0.377194,0.148152,0.459833,0.919302,0.0,0.0,0.0,1.0,1.0,0.0,0.446486,0.347347,0.632115,0.324814,3,lonely,random,,,
0.769347,0.221963,0.003424,0.137983,1,0,0,0,0,0,0.200397,0.911855,0.199154,0.191056,1,warm,controlled_contrast,clear_day,clear_day_004,weird_high
0.724997,0.216459,0.002298,0.15359,1,0,0,0,0,0,0.218472,0.903535,0.188695,0.199249,1,warm,controlled_contrast,clear_day,clear_day_024,weird_high
0.43453,0.782165,0.448649,0.21387,0,0,1,1,1,0,0.900526,0.195518,0.211066,0.19506,0,quiet,controlled_contrast,rainy_room,rainy_room_068,calm_high
0.500636,0.48405,0.715552,0.947788,0.0,0.0,0.0,1.0,1.0,1.0,0.680578,0.658556,0.617903,0.213072,2,strange,random,,,
0.81733,0.900581,0.083444,0.030351,1.0,1.0,1.0,0.0,1.0,0.0,0.158631,0.152653,0.202817,0.516904,1,warm,random,,,
0.049442,0.500957,0.938434,0.922697,1.0,0.0,0.0,1.0,1.0,1.0,0.364371,0.217036,0.676992,0.604602,2,strange,random,,,
0.958344,0.933701,0.954983,0.702899,1.0,1.0,1.0,1.0,1.0,1.0,0.084348,0.674846,0.095958,0.263626,2,strange,random,,,
0.413827,0.789132,0.449986,0.209663,0,0,1,1,1,0,0.205663,0.915988,0.197245,0.204572,3,lonely,controlled_contrast,rainy_room,rainy_room_026,weird_high
0.860215,0.058152,0.270064,0.868661,1.0,1.0,0.0,1.0,1.0,0.0,0.243765,0.592579,0.270864,0.769199,1,warm,random,,,
0.385261,0.92558,0.528336,0.697199,1.0,0.0,1.0,1.0,1.0,0.0,0.504871,0.808158,0.686853,0.247944,0,quiet,random,,,
0.755986,0.798868,0.778259,0.54715,0.0,1.0,1.0,1.0,1.0,1.0,0.090776,0.747411,0.574575,0.087937,2,strange,random,,,
0.501768,0.796877,0.704659,0.687836,0,0,1,1,1,1,0.205795,0.198199,0.207388,0.907283,3,lonely,controlled_contrast,stormy_weather,stormy_weather_012,lonely_high
0.747556,0.636543,0.798035,0.022597,1.0,0.0,0.0,1.0,1.0,0.0,0.380226,0.905339,0.20393,0.102387,0,quiet,random,,,
0.457459,0.261029,0.024628,0.237019,1,0,0,0,0,0,0.889094,0.202713,0.195129,0.211745,0,quiet,controlled_contrast,neutral_weather,neutral_weather_023,calm_high
0.007417,0.693978,0.011296,0.813328,0.0,0.0,0.0,0.0,0.0,0.0,0.88781,0.514425,0.722478,0.319353,3,lonely,random,,,
0.509435,0.822,0.075961,0.134507,0,0,1,0,1,0,0.182346,0.192446,0.189865,0.904879,3,lonely,controlled_contrast,humid_night,humid_night_032,lonely_high
0.39902,0.7404,0.492235,0.182758,0,0,1,1,1,0,0.17508,0.897538,0.193469,0.214168,3,lonely,controlled_contrast,rainy_room,rainy_room_023,weird_high
0.755173,0.717698,0.803406,0.342197,0.0,1.0,0.0,1.0,1.0,0.0,0.439763,0.602782,0.613672,0.728859,3,lonely,random,,,
0.472549,0.810324,0.731222,0.715807,0,0,1,1,1,1,0.190638,0.916155,0.180949,0.194733,2,strange,controlled_contrast,stormy_weather,stormy_weather_040,weird_high
0.797467,0.250013,0.432029,0.025915,1.0,1.0,0.0,1.0,1.0,0.0,0.986909,0.448489,0.539961,0.220341,0,quiet,random,,,
0.421755,0.879685,0.146245,0.610801,1.0,0.0,1.0,0.0,1.0,0.0,0.202562,0.973968,0.607989,0.431795,1,warm,random,,,
0.058561,0.11214,0.340399,0.402064,0.0,0.0,0.0,1.0,1.0,0.0,0.493892,0.655137,0.642933,0.337033,3,lonely,random,,,
0.606093,0.053575,0.011725,0.044041,1.0,0.0,0.0,0.0,0.0,0.0,0.269776,0.163572,0.423783,0.731189,1,warm,random,,,
0.147366,0.060338,0.459678,0.093366,0.0,0.0,0.0,1.0,1.0,0.0,0.174976,0.560665,0.981386,0.271183,1,warm,random,,,
0.372287,0.16241,0.008465,0.621893,1.0,0.0,0.0,0.0,0.0,0.0,0.632438,0.722319,0.371999,0.357807,1,warm,random,,,
0.756581,0.123268,0.61119,0.945597,1.0,1.0,0.0,1.0,1.0,0.0,0.159085,0.894641,0.470499,0.145411,1,warm,random,,,
0.683215,0.860507,0.004549,0.632127,0.0,0.0,1.0,0.0,1.0,0.0,0.582153,0.716392,0.307453,0.564178,3,lonely,random,,,
0.433194,0.197539,0.700258,0.728552,1.0,0.0,0.0,1.0,1.0,1.0,0.156868,0.640943,0.391201,0.228471,2,strange,random,,,
0.799235,0.282241,0.652183,0.244071,1.0,1.0,0.0,1.0,1.0,0.0,0.471159,0.387819,0.384915,0.822109,1,warm,random,,,
0.111653,0.49616,0.004166,0.974933,1.0,0.0,0.0,0.0,0.0,0.0,0.689729,0.9268,0.249456,0.260706,2,strange,random,,,
0.11659,0.915155,0.076172,0.395876,1.0,0.0,1.0,0.0,1.0,0.0,0.710739,0.322178,0.114721,0.490837,0,quiet,random,,,
0.112992,0.73463,0.114478,0.865271,0.0,0.0,0.0,0.0,1.0,0.0,0.349714,0.959967,0.703155,0.403658,3,lonely,random,,,
0.575067,0.581545,0.123017,0.110633,0.0,0.0,0.0,0.0,1.0,0.0,0.366043,0.407531,0.673438,0.744819,3,lonely,random,,,
0.413557,0.799904,0.452945,0.183852,0,0,1,1,1,0,0.198088,0.895936,0.184873,0.194874,3,lonely,controlled_contrast,rainy_room,rainy_room_041,weird_high
0.451429,0.769924,0.498682,0.190523,0,0,1,1,1,0,0.204331,0.188773,0.90003,0.208234,3,lonely,controlled_contrast,rainy_room,rainy_room_013,warm_high
0.43482,0.806969,0.425369,0.16554,0,0,1,1,1,0,0.901175,0.205683,0.225887,0.186243,0,quiet,controlled_contrast,rainy_room,rainy_room_046,calm_high
0.719289,0.257703,0.0,0.135752,1,0,0,0,0,0,0.194454,0.207442,0.905817,0.175224,1,warm,controlled_contrast,clear_day,clear_day_077,warm_high
0.566028,0.788461,4e-06,0.1533,0.0,0.0,1.0,0.0,1.0,0.0,0.064776,0.716595,0.323126,0.365799,3,lonely,random,,,
0.46975,0.827384,0.06911,0.133603,0,0,1,0,1,0,0.191497,0.212291,0.90582,0.20539,3,lonely,controlled_contrast,humid_night,humid_night_042,warm_high
0.061642,0.893085,0.403338,0.430017,1.0,0.0,1.0,1.0,1.0,0.0,0.268281,0.255732,0.083827,0.258855,0,quiet,random,,,
0.561868,0.004894,0.009681,0.187415,0.0,0.0,0.0,0.0,0.0,0.0,0.800433,0.574792,0.735845,0.358792,1,warm,random,,,
0.732113,0.271958,0.0,0.137966,1,0,0,0,0,0,0.92385,0.203967,0.200513,0.204385,0,quiet,controlled_contrast,clear_day,clear_day_072,calm_high
0.415038,0.888503,0.002089,0.293951,0.0,0.0,1.0,0.0,1.0,0.0,0.321023,0.225154,0.376349,0.817453,3,lonely,random,,,
0.71688,0.019667,0.574375,0.983724,1.0,0.0,0.0,1.0,1.0,0.0,0.217347,0.247422,0.666741,0.348968,1,warm,random,,,
0.381233,0.585446,0.232632,0.773565,0.0,0.0,0.0,1.0,1.0,0.0,0.647357,0.195729,0.176938,0.146115,0,quiet,random,,,
0.446425,0.789636,0.768671,0.741157,0,0,1,1,1,1,0.213923,0.898987,0.216752,0.180934,2,strange,controlled_contrast,stormy_weather,stormy_weather_064,weird_high
0.707487,0.264731,0.760687,0.704944,1.0,0.0,0.0,1.0,1.0,1.0,0.533947,0.618284,0.569588,0.704088,2,strange,random,,,
0.383186,0.023807,0.004803,0.432936,1.0,0.0,0.0,0.0,0.0,0.0,0.486939,0.655877,0.560498,0.748388,1,warm,random,,,
0.475255,0.819495,0.716322,0.716754,0,0,1,1,1,1,0.182021,0.210573,0.888123,0.218846,3,lonely,controlled_contrast,stormy_weather,stormy_weather_062,warm_high
0.933449,0.228737,0.347332,0.058728,0.0,1.0,0.0,1.0,1.0,0.0,0.739723,0.673651,0.460645,0.339502,0,quiet,random,,,
0.12463,0.185899,0.054242,0.773496,0.0,0.0,0.0,0.0,0.0,0.0,0.612321,0.554577,0.660235,0.068034,1,warm,random,,,
0.334481,0.086866,0.233995,0.47975,1.0,0.0,0.0,1.0,1.0,0.0,0.702978,0.549136,0.448226,0.627739,0,quiet,random,,,
0.707244,0.286615,0.0,0.133347,1,0,0,0,0,0,0.211695,0.186412,0.895309,0.191938,1,warm,controlled_contrast,clear_day,clear_day_071,warm_high
0.203674,0.175423,0.868051,0.265703,1.0,0.0,0.0,1.0,1.0,0.0,0.503983,0.64883,0.600858,0.298941,0,quiet,random,,,
0.854731,0.829889,0.598781,0.836061,0.0,1.0,1.0,1.0,1.0,0.0,0.707302,0.336026,0.293023,0.940461,3,lonely,random,,,
0.423835,0.46317,0.388305,0.729378,1.0,0.0,0.0,1.0,1.0,0.0,0.746733,0.238831,0.087533,0.23702,0,quiet,random,,,
0.30515,0.185106,0.353597,0.346254,1.0,0.0,0.0,1.0,1.0,0.0,0.111473,0.736261,0.404189,0.287732,1,warm,random,,,
0.224852,0.059622,0.117635,0.046622,1.0,0.0,0.0,0.0,1.0,0.0,0.285654,0.588928,0.152595,0.106478,1,warm,random,,,
0.452173,0.832109,0.088586,0.124073,0,0,1,0,1,0,0.176722,0.897505,0.212124,0.200833,3,lonely,controlled_contrast,humid_night,humid_night_007,weird_high
0.432116,0.793295,0.459928,0.170249,0,0,1,1,1,0,0.191969,0.195594,0.203017,0.923921,3,lonely,controlled_contrast,rainy_room,rainy_room_039,lonely_high
0.029592,0.341297,0.500861,0.208359,1.0,0.0,0.0,1.0,1.0,0.0,0.146865,0.673582,0.588585,0.067212,1,warm,random,,,
0.653117,0.039117,0.838217,0.863285,1.0,0.0,0.0,1.0,1.0,1.0,0.612875,0.454572,0.536947,0.595142,2,strange,random,,,
0.261933,0.195573,0.339382,0.338234,1.0,0.0,0.0,1.0,1.0,0.0,0.995288,0.555563,0.637345,0.537625,0,quiet,random,,,
0.190201,0.611666,0.053585,0.270869,0.0,0.0,0.0,0.0,0.0,0.0,0.068343,0.879165,0.748006,0.107167,1,warm,random,,,
0.430898,0.771708,0.480983,0.191125,0,0,1,1,1,0,0.871901,0.199282,0.205723,0.214627,0,quiet,controlled_contrast,rainy_room,rainy_room_042,calm_high
0.078207,0.99715,0.028334,0.174786,1.0,0.0,1.0,0.0,0.0,0.0,0.659445,0.225603,0.238466,0.302553,0,quiet,random,,,
0.188146,0.32257,0.727117,0.182821,1.0,0.0,0.0,1.0,1.0,0.0,0.141157,0.861892,0.273444,0.135011,2,strange,random,,,
0.877574,0.332973,0.033147,0.135894,1.0,1.0,0.0,0.0,0.0,0.0,0.541929,0.293554,0.125509,0.671662,1,warm,random,,,
0.480287,0.602108,0.918406,0.020669,1.0,0.0,0.0,1.0,1.0,0.0,0.106441,0.532011,0.740493,0.103225,1,warm,random,,,
0.438948,0.763676,0.474931,0.163755,0,0,1,1,1,0,0.194891,0.19557,0.203947,0.939663,3,lonely,controlled_contrast,rainy_room,rainy_room_055,lonely_high
0.99475,0.877857,0.0006,0.66744,0.0,1.0,1.0,0.0,1.0,0.0,0.340022,0.260375,0.06871,0.761579,3,lonely,random,,,
0.902985,0.47296,0.981607,0.164458,1.0,1.0,0.0,1.0,1.0,0.0,0.535832,0.24412,0.141178,0.628182,0,quiet,random,,,
0.496326,0.297785,0.938821,0.588543,1.0,0.0,0.0,1.0,1.0,1.0,0.10376,0.509463,0.800216,0.264778,2,strange,random,,,
0.379135,0.151136,0.237564,0.183285,1.0,0.0,0.0,1.0,1.0,0.0,0.602365,0.657224,0.257553,0.859407,0,quiet,random,,,
0.064945,0.457112,0.85095,0.282952,1.0,0.0,0.0,1.0,1.0,0.0,0.7464,0.463976,0.573276,0.918345,0,quiet,random,,,
0.195775,0.641067,0.119917,0.3696,0.0,0.0,0.0,0.0,1.0,0.0,0.564707,0.539817,0.655009,0.586654,3,lonely,random,,,
0.946356,0.185973,0.912204,0.635775,1.0,1.0,0.0,1.0,1.0,1.0,0.141486,0.976053,0.416576,0.150031,2,strange,random,,,
0.503364,0.81904,0.083272,0.131971,0,0,1,0,1,0,0.191341,0.200076,0.925775,0.223987,3,lonely,controlled_contrast,humid_night,humid_night_054,warm_high
0.441954,0.81054,0.704181,0.726959,0,0,1,1,1,1,0.88754,0.208851,0.192531,0.172267,0,quiet,controlled_contrast,stormy_weather,stormy_weather_011,calm_high
0.594488,0.734289,0.004855,0.864803,0.0,0.0,0.0,0.0,1.0,0.0,0.566722,0.712023,0.595921,0.235189,3,lonely,random,,,
0.310085,0.145516,0.82063,0.215475,0.0,0.0,0.0,1.0,1.0,0.0,0.875728,0.743549,0.723036,0.599707,0,quiet,random,,,
0.701385,0.178507,0.815425,0.572485,0.0,0.0,0.0,1.0,1.0,1.0,0.712484,0.738055,0.137877,0.453234,2,strange,random,,,
0.2647,0.255314,0.738152,0.64593,1.0,0.0,0.0,1.0,1.0,1.0,0.199207,0.282925,0.646803,0.296762,2,strange,random,,,
0.05139,0.217592,0.037213,0.85801,1.0,0.0,0.0,0.0,0.0,0.0,0.543143,0.517229,0.958133,0.211854,1,warm,random,,,
0.438818,0.243567,0.026443,0.186795,0.0,0.0,0.0,0.0,0.0,0.0,0.322268,0.176848,0.552816,0.199213,1,warm,random,,,
0.616838,0.205935,0.50172,0.05208,0.0,0.0,0.0,1.0,1.0,0.0,0.426652,0.752457,0.703593,0.212299,0,quiet,random,,,
0.994986,0.053028,0.056127,0.434354,1.0,1.0,0.0,0.0,0.0,0.0,0.288428,0.114491,0.960197,0.414288,1,warm,random,,,
0.782163,0.472426,0.920564,0.870531,0.0,1.0,0.0,1.0,1.0,1.0,0.65918,0.78904,0.438728,0.439372,2,strange,random,,,
0.408014,0.084814,0.653253,0.27671,1.0,0.0,0.0,1.0,1.0,0.0,0.680004,0.398199,0.691093,0.541813,0,quiet,random,,,
0.471437,0.913376,0.864805,0.097359,1.0,0.0,1.0,1.0,1.0,0.0,0.13974,0.475754,0.122095,0.225122,0,quiet,random,,,
0.360195,0.328479,0.433391,0.680667,0.0,0.0,0.0,1.0,1.0,0.0,0.632416,0.910629,0.735281,0.368229,3,lonely,random,,,
0.499806,0.148202,0.315646,0.281632,0.0,0.0,0.0,1.0,1.0,0.0,0.661558,0.098407,0.601765,0.373867,0,quiet,random,,,
0.681371,0.190442,0.898781,0.729995,0.0,0.0,0.0,1.0,1.0,1.0,0.407346,0.611656,0.862449,0.667106,2,strange,random,,,
0.457625,0.665209,7.8e-05,0.46532,1.0,0.0,0.0,0.0,0.0,0.0,0.85449,0.262491,0.087438,0.396508,0,quiet,random,,,
0.780199,0.013675,0.011321,0.540942,0.0,1.0,0.0,0.0,0.0,0.0,0.051358,0.395763,0.446398,0.214617,1,warm,random,,,
0.737,0.270922,0.0,0.152224,1,0,0,0,0,0,0.197499,0.893742,0.19743,0.194253,2,strange,controlled_contrast,clear_day,clear_day_036,weird_high
0.474064,0.222754,0.049796,0.203775,1,0,0,0,0,0,0.188071,0.897075,0.185258,0.211142,2,strange,controlled_contrast,neutral_weather,neutral_weather_021,weird_high
0.517878,0.615124,0.000116,0.530606,0.0,0.0,0.0,0.0,0.0,0.0,0.20295,0.824336,0.34266,0.09678,2,strange,random,,,
0.804137,0.573507,0.729013,0.022629,1.0,1.0,0.0,1.0,1.0,0.0,0.281509,0.698838,0.58453,0.802178,1,warm,random,,,
0.507849,0.277774,0.058806,0.190225,1,0,0,0,0,0,0.196661,0.180845,0.90767,0.182634,1,warm,controlled_contrast,neutral_weather,neutral_weather_058,warm_high
0.785626,0.885366,0.823229,0.374178,1.0,1.0,1.0,1.0,1.0,0.0,0.107343,0.744708,0.647583,0.168906,1,warm,random,,,
0.897408,0.124792,0.84291,0.198775,0.0,1.0,0.0,1.0,1.0,0.0,0.339382,0.212437,0.895855,0.616621,3,lonely,random,,,
0.029523,0.269292,0.720653,0.796943,1.0,0.0,0.0,1.0,1.0,1.0,0.821104,0.455583,0.637897,0.247267,2,strange,random,,,
0.047721,0.560441,0.075924,0.5111,1.0,0.0,0.0,0.0,0.0,0.0,0.159436,0.372295,0.866817,0.326238,1,warm,random,,,
0.701582,0.246542,0.016553,0.163925,1,0,0,0,0,0,0.208173,0.208544,0.88694,0.180784,1,warm,controlled_contrast,clear_day,clear_day_017,warm_high
0.45731,0.796358,0.748779,0.71537,0,0,1,1,1,1,0.19737,0.180828,0.201832,0.905082,3,lonely,controlled_contrast,stormy_weather,stormy_weather_042,lonely_high
0.469806,0.24539,0.063115,0.204637,1,0,0,0,0,0,0.21873,0.909546,0.212079,0.193622,2,strange,controlled_contrast,neutral_weather,neutral_weather_050,weird_high
0.998564,0.147889,0.656297,0.213123,1.0,1.0,0.0,1.0,1.0,0.0,0.720787,0.665337,0.344031,0.153672,0,quiet,random,,,
0.242007,0.247941,0.523419,0.731219,1.0,0.0,0.0,1.0,1.0,0.0,0.660725,0.332853,0.053651,0.54441,0,quiet,random,,,
0.352835,0.784982,0.814519,0.851878,0.0,0.0,1.0,1.0,1.0,1.0,0.998987,0.404813,0.136934,0.2876,0,quiet,random,,,
0.150092,0.455421,0.674736,0.651579,0.0,0.0,0.0,1.0,1.0,1.0,0.606573,0.505043,0.792755,0.191596,2,strange,random,,,
0.777653,0.565238,0.74296,0.956462,0.0,1.0,0.0,1.0,1.0,1.0,0.725586,0.569641,0.731972,0.43254,2,strange,random,,,
0.043964,0.859621,0.302381,0.358822,1.0,0.0,1.0,1.0,1.0,0.0,0.624831,0.313008,0.165183,0.164842,0,quiet,random,,,
0.377749,0.729731,0.013459,0.005427,1.0,0.0,0.0,0.0,1.0,0.0,0.670017,0.345211,0.05376,0.345008,0,quiet,random,,,
0.5311,0.730134,0.000256,0.000633,1.0,0.0,0.0,0.0,1.0,0.0,0.286809,0.326868,0.722778,0.211861,1,warm,random,,,
0.390272,0.773291,0.481402,0.139045,0,0,1,1,1,0,0.90639,0.199814,0.189415,0.187702,0,quiet,controlled_contrast,rainy_room,rainy_room_047,calm_high
0.436463,0.817114,0.740738,0.675204,0,0,1,1,1,1,0.901218,0.203751,0.19416,0.197145,0,quiet,controlled_contrast,stormy_weather,stormy_weather_034,calm_high
0.467464,0.732174,0.721654,0.735485,0,0,1,1,1,1,0.226257,0.198353,0.199423,0.889395,3,lonely,controlled_contrast,stormy_weather,stormy_weather_033,lonely_high
0.484216,0.260593,0.0,0.217115,1,0,0,0,0,0,0.211091,0.21251,0.184249,0.901876,3,lonely,controlled_contrast,neutral_weather,neutral_weather_022,lonely_high
0.468492,0.259228,0.022206,0.216323,1,0,0,0,0,0,0.187503,0.227123,0.901995,0.198743,1,warm,controlled_contrast,neutral_weather,neutral_weather_011,warm_high
0.49518,0.262392,0.075343,0.179894,1,0,0,0,0,0,0.913615,0.190086,0.170976,0.203467,0,quiet,controlled_contrast,neutral_weather,neutral_weather_065,calm_high
0.291316,0.113044,0.003218,0.02416,0.0,0.0,0.0,0.0,0.0,0.0,0.790472,0.466092,0.407366,0.452154,3,lonely,random,,,
0.189849,0.103774,0.007743,0.607639,1.0,0.0,0.0,0.0,0.0,0.0,0.361284,0.074382,0.064457,0.31457,1,warm,random,,,
0.737905,0.938794,0.100895,0.377661,1.0,0.0,1.0,0.0,1.0,0.0,0.598928,0.395337,0.138614,0.792099,3,lonely,random,,,
0.60739,0.356711,0.264827,0.020989,1.0,0.0,0.0,1.0,1.0,0.0,0.725234,0.283104,0.645236,0.243096,0,quiet,random,,,
0.190235,0.304386,0.104482,0.010941,1.0,0.0,0.0,0.0,1.0,0.0,0.76329,0.110533,0.260589,0.350414,0,quiet,random,,,
0.520416,0.770708,0.792407,0.355769,1.0,0.0,1.0,1.0,1.0,0.0,0.418533,0.472863,0.124794,0.380448,0,quiet,random,,,
0.215003,0.910229,0.498832,0.081027,1.0,0.0,1.0,1.0,1.0,0.0,0.244485,0.074856,0.378449,0.348779,0,quiet,random,,,
0.713526,0.787724,0.069859,0.170401,1.0,0.0,1.0,0.0,0.0,0.0,0.101321,0.336528,0.122378,0.660825,3,lonely,random,,,
0.445282,0.854872,0.084355,0.106715,0,0,1,0,1,0,0.18398,0.203422,0.903158,0.202383,3,lonely,controlled_contrast,humid_night,humid_night_004,warm_high
0.75912,0.227025,0.0,0.154651,1,0,0,0,0,0,0.908271,0.21331,0.196292,0.194843,0,quiet,controlled_contrast,clear_day,clear_day_001,calm_high
0.397109,0.358196,0.822952,0.476625,1.0,0.0,0.0,1.0,1.0,1.0,0.317339,0.210977,0.373395,0.727088,3,lonely,random,,,
0.777848,0.969017,0.428362,0.540055,0.0,1.0,1.0,1.0,1.0,0.0,0.343154,0.551322,0.11791,0.385222,3,lonely,random,,,
0.412241,0.612471,7e-06,0.982157,1.0,0.0,0.0,0.0,0.0,0.0,0.704695,0.956251,0.537237,0.11114,1,warm,random,,,
0.435787,0.864616,0.105278,0.112967,0,0,1,0,1,0,0.196697,0.889556,0.198979,0.20653,3,lonely,controlled_contrast,humid_night,humid_night_056,weird_high
0.732113,0.271958,0.0,0.137966,1,0,0,0,0,0,0.20016,0.192735,0.208694,0.895305,3,lonely,controlled_contrast,clear_day,clear_day_072,lonely_high
0.701171,0.02539,0.031516,0.656037,0.0,0.0,0.0,0.0,0.0,0.0,0.190317,0.485205,0.498831,0.262701,3,lonely,random,,,
0.545168,0.034895,0.157412,0.549017,0.0,0.0,0.0,0.0,1.0,0.0,0.330376,0.5585,0.580746,0.135805,3,lonely,random,,,
0.007676,0.267529,0.89504,0.851929,1.0,0.0,0.0,1.0,1.0,1.0,0.326939,0.176274,0.164929,0.349134,2,strange,random,,,
0.716971,0.27038,0.0,0.153066,1,0,0,0,0,0,0.207898,0.91087,0.20764,0.200211,1,warm,controlled_contrast,clear_day,clear_day_033,weird_high
0.971753,0.703424,0.575259,0.160432,0.0,1.0,0.0,1.0,1.0,0.0,0.218129,0.532355,0.282125,0.892069,3,lonely,random,,,
0.275863,0.678561,0.089356,0.533345,1.0,0.0,0.0,0.0,1.0,0.0,0.529738,0.219962,0.798793,0.288337,1,warm,random,,,
0.750605,0.281709,0.023688,0.141065,1,0,0,0,0,0,0.921265,0.204831,0.188167,0.203583,0,quiet,controlled_contrast,clear_day,clear_day_029,calm_high
0.801755,0.304041,0.743009,0.611788,0.0,1.0,0.0,1.0,1.0,1.0,0.732713,0.37933,0.074537,0.873868,3,lonely,random,,,
0.666206,0.52706,0.135359,0.030978,1.0,0.0,0.0,0.0,1.0,0.0,0.216278,0.345715,0.591464,0.735965,1,warm,random,,,
0.941069,0.325474,0.074935,0.343431,1.0,1.0,0.0,0.0,0.0,0.0,0.237687,0.109399,0.709269,0.62338,1,warm,random,,,
0.15357,0.91208,0.001851,0.111782,0.0,0.0,1.0,0.0,0.0,0.0,0.570896,0.949416,0.390001,0.209335,0,quiet,random,,,
0.634247,0.559425,0.32345,0.027346,1.0,0.0,0.0,1.0,1.0,0.0,0.66823,0.572845,0.902398,0.563381,1,warm,random,,,
0.617238,0.136864,0.862621,0.754167,1.0,0.0,0.0,1.0,1.0,1.0,0.112251,0.272023,0.550266,0.200272,2,strange,random,,,
0.010184,0.073841,0.718276,0.802725,1.0,0.0,0.0,1.0,1.0,1.0,0.222405,0.927922,0.211134,0.674512,2,strange,random,,,
0.308866,0.277546,0.203624,0.043948,0.0,0.0,0.0,1.0,1.0,0.0,0.080108,0.601177,0.673646,0.282942,3,lonely,random,,,
0.513581,0.851107,0.069373,0.168077,0,0,1,0,1,0,0.194331,0.909836,0.19886,0.214414,3,lonely,controlled_contrast,humid_night,humid_night_047,weird_high
0.667142,0.225227,0.008974,0.14074,1,0,0,0,0,0,0.181903,0.90419,0.212209,0.213836,1,warm,controlled_contrast,clear_day,clear_day_032,weird_high
0.041032,0.889137,0.184457,0.004953,1.0,0.0,1.0,0.0,1.0,0.0,0.576794,0.065759,0.580631,0.67177,3,lonely,random,,,
0.719299,0.240149,0.013052,0.162744,1,0,0,0,0,0,0.208495,0.212353,0.914304,0.194312,1,warm,controlled_contrast,clear_day,clear_day_009,warm_high
0.428484,0.756601,0.727773,0.733211,0,0,1,1,1,1,0.185268,0.187518,0.202477,0.909791,3,lonely,controlled_contrast,stormy_weather,stormy_weather_030,lonely_high
0.208084,0.997991,0.329589,0.000734,1.0,0.0,1.0,1.0,1.0,0.0,0.636677,0.091504,0.444899,0.668784,0,quiet,random,,,
0.659607,0.703239,0.700237,0.2382,1.0,0.0,0.0,1.0,1.0,0.0,0.915677,0.677048,0.355317,0.521036,0,quiet,random,,,
0.428891,0.835822,0.646847,0.699953,0,0,1,1,1,1,0.887271,0.208059,0.202524,0.222353,0,quiet,controlled_contrast,stormy_weather,stormy_weather_056,calm_high
0.308447,0.76085,0.8677,0.990469,1.0,0.0,1.0,1.0,1.0,1.0,0.620644,0.512481,0.576349,0.144437,2,strange,random,,,
0.472296,0.272498,0.053261,0.193919,1,0,0,0,0,0,0.205778,0.891186,0.199367,0.189048,2,strange,controlled_contrast,neutral_weather,neutral_weather_044,weird_high
0.410911,0.499915,0.922961,0.112286,1.0,0.0,0.0,1.0,1.0,0.0,0.502458,0.202923,0.059253,0.143943,0,quiet,random,,,
0.534486,0.998478,0.279952,0.201023,0.0,0.0,1.0,1.0,1.0,0.0,0.079814,0.597768,0.351912,0.624866,3,lonely,random,,,
0.91974,0.095279,0.097993,0.896154,0.0,1.0,0.0,0.0,1.0,0.0,0.555925,0.400553,0.309716,0.151483,3,lonely,random,,,
0.079656,0.742242,0.842233,0.763435,1.0,0.0,0.0,1.0,1.0,1.0,0.47929,0.749235,0.22241,0.384267,2,strange,random,,,
0.323011,0.336397,0.369914,0.913372,1.0,0.0,0.0,1.0,1.0,0.0,0.054204,0.698584,0.235698,0.405415,2,strange,random,,,
0.243344,0.093654,0.966861,0.992952,1.0,0.0,0.0,1.0,1.0,1.0,0.644416,0.219472,0.757806,0.339544,2,strange,random,,,
